Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Earring design (product.metafields.shopify.earring-design),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Target gender (product.metafields.shopify.target-gender),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
basketball-basket,Basketball,"<p>Basketball.<br>Size: 5 cm.</p>
<p>Lightweight and stylish earrings made from eco-friendly PLA plastic using 3D printing. The hooks are made of copper with silver or gold finish, and are nickel-free, lead-free, and hypoallergenic – perfect for sensitive ears.</p>",Cutie Poppers,Apparel & Accessories > Jewelry > Earrings,"","alla hjärtan, annorlunda örhängen, arcrylic, basketball, earrings, gangster rap, girl, girl hoopers, girlie, girls, gulliga örhängen, heart, hip earrings, hip hip, hjärtan, hoopers, hoops, jewellery, kärlek, loop, loops, love, nerd, plastic, querky, rap, slam dunk, sweet, söt, tinker",true,Color,black,product.metafields.shopify.color-pattern,Hook color,Gold,,,,,EARRING-BASKETBALL-BOARD-BLACK-GOLD,5.0,,-1,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-04-1612.21.19.jpg?v=1745431648,1,"",false,,,universal; all-ages,black; gray; yellow; white; red; purple; pink; green; blue; orange,hoop,plastic; acrylic; metal,imitation-jewelry,unisex,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-04-1612.21.19.jpg?v=1745431648,g,,70.00,active
basketball-basket,,,,,,,,,black,,,Silver,,,,,EARRING-BASKETBALL-BOARD-BLACK-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-04-1612.23.31.jpg?v=1745431648,2,"",,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-04-1612.21.19.jpg?v=1745431648,g,,70.00,
basketball-basket,,,,,,,,,gray,,,Gold,,,,,EARRING-BASKETBALL-BOARD-GRAY-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0915/5906/8023/files/korg.png?v=1745431648,3,"",,,,,,,,,,,g,,70.00,
basketball-basket,,,,,,,,,gray,,,Silver,,,,,EARRING-BASKETBALL-BOARD-GRAY-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-basket,,,,,,,,,yellow,,,Gold,,,,,EARRING-BASKETBALL-BOARD-YELLOW-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-basket,,,,,,,,,yellow,,,Silver,,,,,EARRING-BASKETBALL-BOARD-YELLOW-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-basket,,,,,,,,,white,,,Gold,,,,,EARRING-BASKETBALL-BOARD-WHITE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-basket,,,,,,,,,white,,,Silver,,,,,EARRING-BASKETBALL-BOARD-WHITE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-basket,,,,,,,,,red,,,Gold,,,,,EARRING-BASKETBALL-BOARD-RED-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-basket,,,,,,,,,red,,,Silver,,,,,EARRING-BASKETBALL-BOARD-RED-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-basket,,,,,,,,,purple,,,Gold,,,,,EARRING-BASKETBALL-BOARD-PURPLE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-basket,,,,,,,,,purple,,,Silver,,,,,EARRING-BASKETBALL-BOARD-PURPLE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-basket,,,,,,,,,pink,,,Gold,,,,,EARRING-BASKETBALL-BOARD-PINK-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-basket,,,,,,,,,pink,,,Silver,,,,,EARRING-BASKETBALL-BOARD-PINK-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-basket,,,,,,,,,green,,,Gold,,,,,EARRING-BASKETBALL-BOARD-GREEN-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-basket,,,,,,,,,green,,,Silver,,,,,EARRING-BASKETBALL-BOARD-GREEN-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-basket,,,,,,,,,blue,,,Gold,,,,,EARRING-BASKETBALL-BOARD-BLUE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-basket,,,,,,,,,blue,,,Silver,,,,,EARRING-BASKETBALL-BOARD-BLUE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-basket,,,,,,,,,orange,,,Gold,,,,,EARRING-BASKETBALL-BOARD-ORANGE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
basketball-basket,,,,,,,,,orange,,,Silver,,,,,EARRING-BASKETBALL-BOARD-ORANGE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
computer-mouse,Computer mouse,"<p>Mouse.<br>Size: 4 cm.</p>
<p>Lightweight and stylish earrings made from eco-friendly PLA plastic using 3D printing. The hooks are made of copper with silver or gold finish, and are nickel-free, lead-free, and hypoallergenic – perfect for sensitive ears.</p>",Cutie Poppers,Apparel & Accessories > Jewelry > Charms & Pendants,"","alla hjärtan, annorlunda örhängen, arcrylic, basketball, computer earrings, computer love, earrings, gamer, gamer music, gangster rap, girl, girl hoopers, girlie, girls, gulliga örhängen, heart, hip earrings, hjärtan, hoopers, hoops, jewellery, kärlek, loop, loops, love, mouse, nerd, plastic, querky, rap, slam dunk, sweet, söt, tinker",true,Color,black,product.metafields.shopify.color-pattern,Hook color,Gold,,,,,EARRING-COMPUTER-MOUSE-BLACK-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7419.jpg?v=1745740443,1,"",false,,,,black; gray; yellow; white; red; purple; pink; green; blue; orange-1,,plastic; acrylic; metal; copper,imitation-jewelry,,,g,,70.00,active
computer-mouse,,,,,,,,,black,,,Silver,,,,,EARRING-COMPUTER-MOUSE-BLACK-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0915/5906/8023/files/computermouse.png?v=1745740443,2,"",,,,,,,,,,,g,,70.00,
computer-mouse,,,,,,,,,gray,,,Gold,,,,,EARRING-COMPUTER-MOUSE-GRAY-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
computer-mouse,,,,,,,,,gray,,,Silver,,,,,EARRING-COMPUTER-MOUSE-GRAY-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
computer-mouse,,,,,,,,,yellow,,,Gold,,,,,EARRING-COMPUTER-MOUSE-YELLOW-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
computer-mouse,,,,,,,,,yellow,,,Silver,,,,,EARRING-COMPUTER-MOUSE-YELLOW-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
computer-mouse,,,,,,,,,white,,,Gold,,,,,EARRING-COMPUTER-MOUSE-WHITE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7419.jpg?v=1745740443,g,,70.00,
computer-mouse,,,,,,,,,white,,,Silver,,,,,EARRING-COMPUTER-MOUSE-WHITE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7419.jpg?v=1745740443,g,,70.00,
computer-mouse,,,,,,,,,red,,,Gold,,,,,EARRING-COMPUTER-MOUSE-RED-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
computer-mouse,,,,,,,,,red,,,Silver,,,,,EARRING-COMPUTER-MOUSE-RED-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
computer-mouse,,,,,,,,,purple,,,Gold,,,,,EARRING-COMPUTER-MOUSE-PURPLE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
computer-mouse,,,,,,,,,purple,,,Silver,,,,,EARRING-COMPUTER-MOUSE-PURPLE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
computer-mouse,,,,,,,,,pink,,,Gold,,,,,EARRING-COMPUTER-MOUSE-PINK-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
computer-mouse,,,,,,,,,pink,,,Silver,,,,,EARRING-COMPUTER-MOUSE-PINK-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
computer-mouse,,,,,,,,,green,,,Gold,,,,,EARRING-COMPUTER-MOUSE-GREEN-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
computer-mouse,,,,,,,,,green,,,Silver,,,,,EARRING-COMPUTER-MOUSE-GREEN-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
computer-mouse,,,,,,,,,blue,,,Gold,,,,,EARRING-COMPUTER-MOUSE-BLUE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
computer-mouse,,,,,,,,,blue,,,Silver,,,,,EARRING-COMPUTER-MOUSE-BLUE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
computer-mouse,,,,,,,,,orange-1,,,Gold,,,,,EARRING-COMPUTER-MOUSE-ORANGE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
computer-mouse,,,,,,,,,orange-1,,,Silver,,,,,EARRING-COMPUTER-MOUSE-ORANGE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
headphones,Headphones,"<p>Headphones<br>Size: 2,5 cm.</p>
<p>Lightweight and stylish earrings made from eco-friendly PLA plastic using 3D printing. The hooks are made of copper with silver or gold finish, and are nickel-free, lead-free, and hypoallergenic – perfect for sensitive ears.</p>",Cutie Poppers,Apparel & Accessories > Jewelry > Earrings,"","alla hjärtan, annorlunda örhängen, arcrylic, earrings, girl, girlie, girls, gulliga örhängen, heart, hjärtan, hoops, jewellery, kärlek, loop, loops, love, music, music nerd, musik, nerd, plastic, querky, sweet, söt, tinker",true,Color,black,product.metafields.shopify.color-pattern,Hook color,Gold,,,,,EARRING-HEADPHONES-BLACK-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-04-2017.19.11.jpg?v=1745431590,1,"",false,,,universal; all-ages; adults,black; gray; yellow; white; red; purple; pink; green; blue; orange-1,hoop,plastic; acrylic; metal; copper,imitation-jewelry,female,,g,,70.00,active
headphones,,,,,,,,,black,,,Silver,,,,,EARRING-HEADPHONES-BLACK-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0915/5906/8023/files/headphones.png?v=1745431590,2,"",,,,,,,,,,,g,,70.00,
headphones,,,,,,,,,gray,,,Gold,,,,,EARRING-HEADPHONES-GRAY-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
headphones,,,,,,,,,gray,,,Silver,,,,,EARRING-HEADPHONES-GRAY-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
headphones,,,,,,,,,yellow,,,Gold,,,,,EARRING-HEADPHONES-YELLOW-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
headphones,,,,,,,,,yellow,,,Silver,,,,,EARRING-HEADPHONES-YELLOW-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
headphones,,,,,,,,,white,,,Gold,,,,,EARRING-HEADPHONES-WHITE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
headphones,,,,,,,,,white,,,Silver,,,,,EARRING-HEADPHONES-WHITE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
headphones,,,,,,,,,red,,,Gold,,,,,EARRING-HEADPHONES-RED-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
headphones,,,,,,,,,red,,,Silver,,,,,EARRING-HEADPHONES-RED-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
headphones,,,,,,,,,purple,,,Gold,,,,,EARRING-HEADPHONES-PURPLE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
headphones,,,,,,,,,purple,,,Silver,,,,,EARRING-HEADPHONES-PURPLE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
headphones,,,,,,,,,pink,,,Gold,,,,,EARRING-HEADPHONES-PINK-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-04-2017.19.11.jpg?v=1745431590,g,,70.00,
headphones,,,,,,,,,pink,,,Silver,,,,,EARRING-HEADPHONES-PINK-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-04-2017.19.11.jpg?v=1745431590,g,,70.00,
headphones,,,,,,,,,green,,,Gold,,,,,EARRING-HEADPHONES-GREEN-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
headphones,,,,,,,,,green,,,Silver,,,,,EARRING-HEADPHONES-GREEN-SILVER,5.0,,-1,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
headphones,,,,,,,,,blue,,,Gold,,,,,EARRING-HEADPHONES-BLUE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
headphones,,,,,,,,,blue,,,Silver,,,,,EARRING-HEADPHONES-BLUE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
headphones,,,,,,,,,orange-1,,,Gold,,,,,EARRING-HEADPHONES-ORANGE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
headphones,,,,,,,,,orange-1,,,Silver,,,,,EARRING-HEADPHONES-ORANGE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
heart,Heart,"<p>Hearts.<br>Size: 4 cm.</p>
<p>Lightweight and stylish earrings made from eco-friendly PLA plastic using 3D printing. The hooks are made of copper with silver or gold finish, and are nickel-free, lead-free, and hypoallergenic – perfect for sensitive ears.</p>",Cutie Poppers,Apparel & Accessories > Jewelry > Earrings,"","alla hjärtan, annorlunda örhängen, arcrylic, earrings, girl, girlie, girls, gulliga örhängen, heart, hjärtan, hoops, jewellery, kärlek, loop, loops, love, plastic, querky, sweet, söt, tinker, valentine",true,Color,black,product.metafields.shopify.color-pattern,Hook color,Gold,,,,,EARRING-HEART-BLACK-GOLD,5.0,,-1,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-04-2112.15.21.jpg?v=1745431858,1,"",false,,,universal; all-ages; adults,black; gray; yellow; white; red; purple; pink; green; blue; orange-1,hoop,plastic; acrylic; metal; copper,imitation-jewelry,female,,g,,70.00,active
heart,,,,,,,,,black,,,Silver,,,,,EARRING-HEART-BLACK-SILVER,5.0,,-2,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7332.jpg?v=1745514556,2,"",,,,,,,,,,,g,,70.00,
heart,,,,,,,,,gray,,,Gold,,,,,EARRING-HEART-GRAY-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7697.jpg?v=1746365533,3,"",,,,,,,,,,,g,,70.00,
heart,,,,,,,,,gray,,,Silver,,,,,EARRING-HEART-GRAY-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0915/5906/8023/files/hjarta_127fc642-88c8-496c-8b5f-335521866147.png?v=1746365533,4,"",,,,,,,,,,,g,,70.00,
heart,,,,,,,,,yellow,,,Gold,,,,,EARRING-HEART-YELLOW-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
heart,,,,,,,,,yellow,,,Silver,,,,,EARRING-HEART-YELLOW-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
heart,,,,,,,,,white,,,Gold,,,,,EARRING-HEART-WHITE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
heart,,,,,,,,,white,,,Silver,,,,,EARRING-HEART-WHITE-SILVER,5.0,,-1,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
heart,,,,,,,,,red,,,Gold,,,,,EARRING-HEART-RED-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
heart,,,,,,,,,red,,,Silver,,,,,EARRING-HEART-RED-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
heart,,,,,,,,,purple,,,Gold,,,,,EARRING-HEART-PURPLE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
heart,,,,,,,,,purple,,,Silver,,,,,EARRING-HEART-PURPLE-SILVER,5.0,,-1,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
heart,,,,,,,,,pink,,,Gold,,,,,EARRING-HEART-PINK-GOLD,5.0,,-1,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
heart,,,,,,,,,pink,,,Silver,,,,,EARRING-HEART-PINK-SILVER,5.0,,-1,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
heart,,,,,,,,,green,,,Gold,,,,,EARRING-HEART-GREEN-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7697.jpg?v=1746365533,g,,70.00,
heart,,,,,,,,,green,,,Silver,,,,,EARRING-HEART-GREEN-SILVER,5.0,,-2,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7697.jpg?v=1746365533,g,,70.00,
heart,,,,,,,,,blue,,,Gold,,,,,EARRING-HEART-BLUE-GOLD,5.0,,-1,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-04-2112.15.21.jpg?v=1745431858,g,,70.00,
heart,,,,,,,,,blue,,,Silver,,,,,EARRING-HEART-BLUE-SILVER,5.0,,-2,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-04-2112.15.21.jpg?v=1745431858,g,,70.00,
heart,,,,,,,,,orange-1,,,Gold,,,,,EARRING-HEART-ORANGE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7332.jpg?v=1745514556,g,,70.00,
heart,,,,,,,,,orange-1,,,Silver,,,,,EARRING-HEART-ORANGE-SILVER,5.0,,-1,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7332.jpg?v=1745514556,g,,70.00,
horse,Horse,"<p>Earrings, loops. Horse.<br>Size: 5 cm</p>
<p>Lightweight and stylish earrings made from eco-friendly PLA plastic using 3D printing. The hooks are made of copper with silver or gold finish, and are nickel-free, lead-free, and hypoallergenic – perfect for sensitive ears.</p>",Cutie Poppers,Apparel & Accessories > Jewelry > Earrings,"","arcrylic, basketball, earrings, girl, girlie, girls, hoops, jewellery, loop, loops, plastic, querky, sweet, tinker",true,Color,yellow,product.metafields.shopify.color-pattern,Hook color,Gold,,,,,EARRING-HORSE-YELLOW-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7698.jpg?v=1746365589,1,"",false,,,all-ages; universal,yellow; white; red; purple; pink; green; blue; black; gray; orange,hoop,plastic; acrylic,imitation-jewelry,unisex; female,,g,,70.00,active
horse,,,,,,,,,yellow,,,Silver,,,,,EARRING-HORSE-YELLOW-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0915/5906/8023/files/Hast.png?v=1746365589,2,"",,,,,,,,,,,g,,70.00,
horse,,,,,,,,,white,,,Gold,,,,,EARRING-HORSE-WHITE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
horse,,,,,,,,,white,,,Silver,,,,,EARRING-HORSE-WHITE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
horse,,,,,,,,,red,,,Gold,,,,,EARRING-HORSE-RED-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
horse,,,,,,,,,red,,,Silver,,,,,EARING-HORSE-RED-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
horse,,,,,,,,,purple,,,Gold,,,,,EARRING-HORSE-PURPLE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
horse,,,,,,,,,purple,,,Silver,,,,,EARRING-HORSE-PURPLE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
horse,,,,,,,,,pink,,,Gold,,,,,EARRING-HORSE-PINK-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7698.jpg?v=1746365589,g,,70.00,
horse,,,,,,,,,pink,,,Silver,,,,,EARRING-HORSE-PINK-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7698.jpg?v=1746365589,g,,70.00,
horse,,,,,,,,,green,,,Gold,,,,,EARRING-HORSE-GREEN-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
horse,,,,,,,,,green,,,Silver,,,,,EARRING-HORSE-GREEN-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
horse,,,,,,,,,blue,,,Gold,,,,,EARRING-HORSE-BLUE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
horse,,,,,,,,,blue,,,Silver,,,,,EARRING-HORSE-BLUE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
horse,,,,,,,,,black,,,Gold,,,,,EARRING-HORSE-BLACK-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
horse,,,,,,,,,black,,,Silver,,,,,EARRING-HORSE-BLACK-SILVER,5.0,,-1,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
horse,,,,,,,,,gray,,,Gold,,,,,EARRING-HORSE-GRAY-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
horse,,,,,,,,,gray,,,Silver,,,,,EARRING-HORSE-GRAY-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
horse,,,,,,,,,orange,,,Gold,,,,,EARRING-HORSE-ORANGE-GOLD,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
horse,,,,,,,,,orange,,,Silver,,,,,EARRING-HORSE-ORANGE-SILVER,5.0,,0,deny,manual,90.00,,true,true,"",,,,,,,,,,,,,,g,,70.00,
